2020-21,Agroecology B.A.,https://catalog.ucsc.edu/en/2020-2021/General-Catalog/Academic-Units/Social-Sciences-Division/Environmental-Studies/Agroecology-BA
Plan One for Incoming Frosh
2020-21,Mathematics B.S.,https://catalog.ucsc.edu/en/2020-2021/General-Catalog/Academic-Units/Physical-and-Biological-Sciences-Division/Mathematics/Mathematics-B-S
Mathematics B.S.: Sample Freshmen Academic Plan
,Fall,Winter,Spring
"1st 
            (frosh)","MATH 19A
            or MATH 20A","MATH 19B
            or MATH 20B",MATH 21
"1st 
            (frosh)",,,MATH 23A
"1st 
            (frosh)",,,
"2nd 
            (soph)",MATH 23B,MATH 24,MATH 103A
"2nd 
            (soph)",,MATH 100,
"2nd 
            (soph)",,,
3rd (jr),Elective,MATH 105A,Elective
3rd (jr),,,MATH 128A
3rd (jr),,,
4th (sr),MATH 117,MATH 111A,"MATH 194
            or MATH 195"
4th (sr),,,Elective
Mathematics B.S.: Sample Transfer Academic Plan
,Fall,Winter,Spring
1st (jr),MATH 23B,MATH 103A,MATH 121A
1st (jr),MATH 100,Elective,Elective
1st (jr),,,
2nd (sr),MATH 24,MATH 105A,"MATH 194
            or MATH 195"
2020-21,Mathematics Education B.A.,https://catalog.ucsc.edu/en/2020-2021/General-Catalog/Academic-Units/Physical-and-Biological-Sciences-Division/Mathematics/Mathematics-Education-BA
Mathematics Education B.A.: Sample Freshmen Academic Plan
,Fall,Winter,Spring
1st  (frosh),"MATH 19A
            or MATH 20A","MATH 19B
            or MATH 20B",STAT 5
1st  (frosh),,,MATH 23A
1st  (frosh),,,
2nd (soph),MATH 21,MATH 100,MATH 128A
2nd (soph),MATH 23B,,
2nd (soph),,,
3rd (jr),MATH 110,MATH 181,MATH 111T
3rd (jr),EDUC 50B,EDUC 100B,
3rd (jr),,,
4th (sr),STAT 131,"MATH 103A
            or MATH 105A",MATH 194
4th (sr),,,
Mathematics Education B.A.: Sample Transfer Academic Plan
,Fall,Winter,Spring
1st (jr),MATH 23B,"MATH 103A
            or MATH 105A",MATH 128A
1st (jr),MATH 100,MATH 181,STAT 5
1st (jr),,,
2nd (sr),MATH 110,STAT 131,MATH 194
2nd (sr),EDUC 50B,EDUC 100B,MATH 111T
2020-21,"Molecular, Cell, and Developmental Biology B.S.",https://catalog.ucsc.edu/en/2020-2021/General-Catalog/Academic-Units/Physical-and-Biological-Sciences-Division/Molecular-Cell-and-Developmental-Biology/Molecular-Cell-and-Developmental-Biology-BS
Sample Frosh Four-Year Planner
,Fall,Winter,Spring
1st (frosh),CHEM 1A,CHEM 1B,CHEM 1C & CHEM 1N
1st (frosh),MATH 11A,MATH 11B,BIOL 20A
1st (frosh),,,
2nd (soph),BIOE 20B,BIOL 100,BIOL 101
2nd (soph),BIOL 20L,CHEM 8B,BIOL 101L
2nd (soph),CHEM 8A & CHEM 8L,,BIOL 105
3rd (jr),BIOL 110,Upper-division elective,Upper-division elective
3rd (jr),"STAT 5 or;
STAT 7 & STAT 7L",PHYS 6A & PHYS 6L,"PHYS 6B or 
PHYS 6C"
3rd (jr),,,
4th (sr),Upper-division elective,Lab,
4th (sr),BIOE 20C,,
Sample Transfer Two-Year Planner
,Fall,Winter,Spring
3rd (jr),BIOL 105,BIOL 100,BIOL 101
3rd (jr),PHYS 6A & PHYS 6L,PHYS 6B or PHYS 6C,BIOL 101L
3rd (jr),,,
4th (sr),BIOL 110,Upper-division elective,Upper-division elective
4th (sr),Upper-division elective,Lab,
2020-21,Music B.A.,https://catalog.ucsc.edu/en/2020-2021/General-Catalog/Academic-Units/Arts-Division/Music/Music-BA
Please see sample two and four-year plans below.
Four-Year Plan for Incoming Frosh
Year,Fall,Winter,Spring
"1st
            (frosh)",MUSC 16 (if necessary),MUSC 14 (if necessary),Module: Lower-div 3
"1st
            (frosh)",Module: Lower-div 1,Module: Lower-div  2,
"1st
            (frosh)",,,
"2nd
            (soph)",MUSC 30A,MUSC 30B,
"2nd
            (soph)",,,Module: Upper-div 1
"2nd
            (soph)",Module: Ensemble 1,Module: Ensemble 1,Ensemble
3rd (jr),MUSC 121,MUSC 120,Module: Upper-div 2
3rd (jr),MUSC 101C,Elective,
3rd (jr),Module: Ensemble 2,Module: Ensemble 2,Module: Ensemble 3
4th (sr),Elective,MUSC 120,MUSC 196A
4th (sr),,Module: Upper-div 3,
Two-Year Plan for Transfer Students
Year,Fall,Winter,Spring
1st  (jr),MUSC 16 (if necessary),MUSC 30B,
1st  (jr),MUSC 30A,Module: Lower-div 2,Module: Lower-div 3
1st  (jr),Module: Lower-div 1,Elective,Module: Upper-div 1
1st  (jr),Module: Ensemble 1,Module: Ensemble 1,Module: Ensemble 2
2nd (sr),MUSC 121,MUSC 120,MUSC 120
2nd (sr),MUSC 101C,Module: Upper-div 2,MUSC 196A
2nd (sr),Module: Upper-div 3,Elective,
2nd (sr),Module: Ensemble 2,Module: Ensemble 3,Module: Ensemble 3
Four-Year Plan for Incoming Frosh
Year,Fall,Winter,Spring
"1st
            (frosh)",MUSC 16,MUSC 14,Module: Lower-div 1
"1st
            (frosh)",Ensemble 1,Ensemble 1,Ensemble
"1st
            (frosh)",,,
"2nd
            (soph)",MUSC 30A,Module: Upper-div 1,Elective
"2nd
            (soph)",Ensemble 2,Module: Lower-div 2,
"2nd
            (soph)",,Ensemble 2,Ensemble
3rd (jr),Module: Lower-div 3,Module: Upper-div 2,Module: Upper-div 3
3rd (jr),Elective,,
3rd (jr),Ensemble 3,Ensemble 3,Ensemble
4th (sr),Research Foundations,Capstone,Elective
4th (sr),,MUSC 195A/MUSC 196A,
Two-Year Plan for Transfer Students
Year,Fall,Winter,Spring
1st (jr),MUSC 16,MUSC 14,Module: Upper-div 1
1st (jr),Module: Lower-div 1,Module: Lower-div 2,Module: Upper-div 2
1st (jr),Ensemble 1,Ensemble 1,Ensemble
1st (jr),Ensemble,Ensemble 2,Ensemble 2
2nd (sr),MUSC 30A,Elective,MUSC 195A/MUSC 196A
2nd (sr),Module: Lower-div 3,Elective,Capstone
2nd (sr),Research Foundations,Module: Upper-div 3,Elective
Four-Year Plan for Incoming Frosh
,Fall,Winter,Spring
1st (frosh),"MUSC 11A
            (recommended)",MUSC 14,
1st (frosh),,,
1st (frosh),,,
2nd (soph),"MUSC 30A* & 
MUSC 60","MUSC 30B &
MUSC 60","MUSC 30C &
MUSC 60"
2nd (soph),,MUSC 101A,MUSC 101B
2nd (soph),Individual Lessons1,Individual Lessons,Individual Lessons
2nd (soph),Ensemble2,Ensemble2,Ensemble2
3rd (junior),MUSC 130*,MUSC 105,MUSC 150
3rd (junior),MUSC 101C,,
3rd (junior),Individual Lessons,Individual Lessons,Individual Lessons
3rd (junior),Ensemble2,Ensemble2,Ensemble2
4th (senior),MUSC 121**,MUSC 120,MUSC 180
4th (senior),,,
Two-Year Plan for Transfer Students
,Fall,Winter,Spring
1st (jr),"MUSC 30A* &
MUSC 60","MUSC 30B & 
MUSC 60","MUSC 30C &
MUSC 60"
1st (jr),,MUSC 101A,MUSC 101B
1st (jr),Individual Lessons1,Individual Lessons1,Individual Lessons1
1st (jr),Ensemble2,Ensemble2,Ensemble2
2nd (sr),MUSC 130*,MUSC 105,MUSC 150
2nd (sr),MUSC 101C,MUSC 120,MUSC 180
2nd (sr),MUSC 121,,
2nd (sr),Individual Lessons1,Individual Lessons1,Individual Lessons1
2020-21,Music B.M.,https://catalog.ucsc.edu/en/2020-2021/General-Catalog/Academic-Units/Arts-Division/Music/Music-BM
B.M.�Four-Year Plan for Incoming Frosh
,Fall,Winter,Spring
1st (frosh),"MUSC 11A
            (recommended)",MUSC 15,Language1
1st (frosh),Individual Lessons2,Individual Lessons,Individual Lessons
1st (frosh),Ensemble,Ensemble,Ensemble
2nd (soph),MUSC 30A*,MUSC 30B,MUSC 30C**
2nd (soph),,MUSC 101A,MUSC 101B
2nd (soph),Individual Lessons,Individual Lessons,Individual Lessons
2nd (soph),Ensemble,Ensemble,Ensemble
3rd (junior),MUSC 130**,MUSC 105,MUSC 150**
3rd (junior),MUSC 101C,,
3rd (junior),Individual Lessons,Individual Lessons,Individual Lessons
3rd (junior),Ensemble,Ensemble,Ensemble
4th (senior),Language,Language,MUSC 180
4th (senior),Individual Lessons,Individual Lessons,MUSC 196B
B.M.�Two-Year Plan for Incoming Transfer Students
,Fall,Winter,Spring
1st (junior),MUSC 30A*,MUSC 30B,MUSC 30C**
1st (junior),,MUSC 101A,MUSIC 101B
1st (junior),Individual Lessons1,Individual Lessons,Individual Lessons
1st (junior),Ensemble2,Ensemble,Ensemble
2nd (senior),MUSC 130*,MUSC 105,MUSC196B
2nd (senior),MUSC 101C,MUSC 150,MUSC 180
2nd (senior),Individual Lessons,Individual Lessons,Individual Lessons
2020-21,Network and Digital Technology B.A.,https://catalog.ucsc.edu/en/2020-2021/General-Catalog/Academic-Units/Baskin-School-of-Engineering/Computer-Science-and-Engineering/Network-and-Digital-Technology-BA
Four-Year Major Planner for Network and Digital Technology
,Fall,Winter,Spring
1st (frosh),MATH 3,MATH 19A,MATH 19B
1st (frosh),CSE 20,CSE 12 & CSE 12L,CSE 13E
1st (frosh),,,
2nd (soph),CSE 16,PHYS 5A & PHYS 5L,AM 20
2nd (soph),AM 10,AM 30,PHYS 5C & PHYS 5N
2nd (soph),,,
3rd (jr),ECE 101 & ECE 101L,CSE 100 & CSE 100L,CSE 150 & CSE 150L
3rd (jr),,CSE 30,Elective
3rd (jr),,,
4th (sr),CSE 185E,Elective,Capstone course
4th (sr),Elective,,
Two-Year Planner for Transfer Students
,Fall,Winter,Spring
1st (jr),AM 30,CSE 100 & CSE 100L,CSE 150 & CSE 150L
1st (jr),ECE 101 & ECE 101L,CSE 30,Elective
1st (jr),CSE 12 & CSE 12L,CSE 13E or CSE 13S,
2nd (sr),CSE 185E,Elective,Capstone course
2nd (sr),Elective,,
2020-21,Neuroscience B.S.,https://catalog.ucsc.edu/en/2020-2021/General-Catalog/Academic-Units/Physical-and-Biological-Sciences-Division/Molecular-Cell-and-Developmental-Biology/Neuroscience-BS
Sample Frosh Four-Year Planner
,Fall,Winter,Spring
1st (frosh),CHEM 1A,CHEM 1B,CHEM 1C & CHEM 1N
1st (frosh),MATH 11A,MATH 11B,BIOL 20A
1st (frosh),,,
2nd (soph),BIOE 20B,BIOL 100,BIOL 101
2nd (soph),BIOL 20L,CHEM 8B,BIOL 101L
2nd (soph),CHEM 8A & CHEM 8L,,BIOL 105
3rd (junior),BIOL 110,Upper-division elective,BIOL 125
3rd (junior),"STAT 5 or
STAT 7 & STAT 7L",PHYS 6A & PHYS 6L,PHYS 6C
3rd (junior),,,
4th (senior),Upper-division elective,Lab,BIOL 126
4th (senior),BIOE 20C,,
Sample Transfer Two-Year Planner
,Fall,Winter,Spring
3rd (junior),BIOL 105,BIOL 100,BIOL 101
3rd (junior),PHYS 6A & PHYS 6L,PHYS 6C,BIOL 101L
3rd (junior),,,
4th (senior),BIOL 110,Upper-division elective,Upper-division elective
4th (senior),BIOL 125,Lab,BIOL 126
2020-21,Philosophy B.A.,https://catalog.ucsc.edu/en/2020-2021/General-Catalog/Academic-Units/Humanities-Division/Philosophy/Philosophy-BA
Four-Year Major Planner
,Fall,Winter,Spring
1st (frosh),PHIL 11,PHIL 9,PHIL 100C
1st (frosh),,,
1st (frosh),,,
2nd (soph),PHIL 100A,PHIL 100B (elective),PHIL 1XX (M&E)
2nd (soph),,,
2nd (soph),,,
3rd (junior),PHIL 1XX (Value),PHIL 1XX (elective),PHIL 1XX (M&E)
3rd (junior),,,
3rd (junior),,,
4th (senior),PHIL 1XX (elective),,PHIL 190
4th (senior),,,
Two-Year Transfer Major Planner
,Fall,Winter,Spring
1st (junior),PHIL 11 or PHIL 22 (if needed),PHIL 100B,PHIL 100C
1st (junior),PHIL 9,,PHIL 1XX (M&E)
1st (junior),,,
2nd (senior),PHIL 100A (elective),PHIL 1XX (elective),PHIL 1XX
2nd (senior),PHIL 1XX (Value),PHIL 1XX (M&E),PHIL 190
2020-21,Physics (Astrophysics) B.S.,https://catalog.ucsc.edu/en/2020-2021/General-Catalog/Academic-Units/Physical-and-Biological-Sciences-Division/Physics/Physics-Astrophysics-BS
Physics (Astrophysics) B.S.: Freshman Academic Plan
,Fall,Winter,Spring
1st (frosh),"MATH 19A
            (or MATH 20A)","MATH 19B
            (or MATH 20B)",MATH 23A
1st (frosh),,PHYS 5A & PHYS 5L*,PHYS 5B & PHYS 5M
1st (frosh),,,
2nd (soph),PHYS 5C & PHYS 5N,MATH 23B,PHYS 105
2nd (soph),PHYS 5D,PHYS 116B,PHYS 116C
2nd (soph),PHYS 116A,ASTR 119,
3rd (junior),PHYS 110A,PHYS 110B,PHYS 133
3rd (junior),PHYS 102,PHYS 112,Elective
3rd (junior),,,
4th (senior),PHYS 135A,PHYS 135B,PHYS 182**
4th (senior),PHYS 139A,Elective,
Physics (Astrophysics) B.S.: Transfer Academic Plan One
,Fall,Winter,Spring
1st (junior),MATH 23B,ASTR 119,PHYS 105
1st (junior),PHYS 102,PHYS 116B,PHYS 116C
1st (junior),PHYS 116A,PHYS 133,Elective
2nd (senior),PHYS 110A,PHYS 110B,PHYS 182*
2nd (senior),PHYS 139A,PHYS 112,Elective
2nd (senior),PHYS 135A,PHYS 135B,
Physics (Astrophysics) B.S.: Transfer Academic Plan Two
,Fall,Winter,Spring
1st Year,MATH 23B,PHYS 102,PHYS 105
1st Year,PHYS 5D,PHYS 116B,PHYS 116C
1st Year,PHYS 116A,ASTR 119,PHYS 133
2nd Year,PHYS 110A,PHYS 110B,ASTR 136 or PHYS 135
2nd Year,PHYS 139A,PHYS 112,Elective
2020-21,Physics B.S.,https://catalog.ucsc.edu/en/2020-2021/General-Catalog/Academic-Units/Physical-and-Biological-Sciences-Division/Physics/Physics-BS
Physics B.S.: Freshman Academic Plan
,Fall,Winter,Spring
1st (frosh),"MATH 19A
            (or MATH 20A)","MATH 19B
            (or MATH 20B)",MATH 23A
1st (frosh),,PHYS 5A & PHYS 5L*,PHYS 5B & PHYS 5M
1st (frosh),,,
2nd (soph),PHYS 5C & PHYS 5N,MATH 23B,PHYS 105
2nd (soph),PHYS 5D,CSE 20,PHYS 116C
2nd (soph),PHYS 116A,PHYS 116B,
3rd (junior),PHYS 102,PHYS 112,PHYS 133
3rd (junior),PHYS 110A,PHYS 110B,
3rd (junior),,,
4th (senior),PHYS 139A,PHYS 182**,Elective
4th (senior),Elective,PHYS 134,
Physics B.S. Transfer Academic Plan One
,Fall,Winter,Spring
1st (junior),MATH 23B,PHYS 116B,PHYS 116C
1st (junior),PHYS 116A,PHYS 102,PHYS 105
1st (junior),CSE 20,PHYS 133,PHYS 134
2nd (senior),PHYS 110A,PHYS 110B,Elective
2nd (senior),PHYS 139A,PHYS 112,
Physics B.S. Transfer Academic Plan Two
,Fall,Winter,Spring
1st Year,MATH 23B,CSE 20,PHYS 105
1st Year,PHYS 5D,PHYS 102,PHYS 133
1st Year,PHYS 116A,PHYS 116B,PHYS 116C
2nd Year,PHYS 110A,PHYS 110B,PHYS 134
2nd Year,PHYS 139A,PHYS 112,Elective
2020-21,Plant Sciences B.S.,https://catalog.ucsc.edu/en/2020-2021/General-Catalog/Academic-Units/Physical-and-Biological-Sciences-Division/Ecology-and-Evolutionary-Biology/Plant-Sciences-BS
Sample Frosh Planner
1st (frosh),BIOE 20C,MATH 11A or MATH 19A,MATH 11B or MATH 19B
1st (frosh),,CHEM 1A,CHEM 1B
1st (frosh),,,
2nd (soph),BIOL 20A,BIOE 20B,BIOL 105
2nd (soph),CHEM 1C & CHEM 1N,STAT 7 & STAT 7L,PHYS 6A & PHYS 6L
2nd (soph),,,
3rd (junior),BIOE 109,BIOE 107,EEB general elective
3rd (junior),PHYS 6C,*PLNT topical elective,Botany & lab
3rd (junior),,,
4th (senior),EEB general elective,*PLNT topical elective,EEB general elective
4th (senior),Plant physiology,*PLNT topical elective,
Sample Transfer Planner
,Fall,Winter,Spring
3rd (junior),BIOL 105,BIOE 107,BIOE 109
3rd (junior),*PLNT topical elective,*PLNT topical elective,*PLNT topical elective
3rd (junior),STAT 7 & STAT 7L,,
4th (senior),EEB general elective,Botany & lab,EEB general elective
4th (senior),Plant physiology,EEB general elective,
2020-21,Politics B.A.,https://catalog.ucsc.edu/en/2020-2021/General-Catalog/Academic-Units/Social-Sciences-Division/Politics/Politics-BA
Four-Year Sample Course Planner for Frosh Students
Year,Fall,Winter,Spring
1st (frosh),POLI (Lower-division),POLI (Lower-division),
1st (frosh),,,
1st (frosh),,,
2nd (soph),POLI (Upper-division elective),POLI (Upper-division elective),POLI (Upper-division core)
2nd (soph),,,
2nd (soph),,,
3rd (junior),POLI (Upper-division core),POLI (Upper-division elective),POLI (Upper-division core)
3rd (junior),POLI (Upper-division elective),POLI (Upper-division core),
3rd (junior),,,
4th (senior),POLI 190 (Senior Seminar),,
POLI 190 (Senior Seminar),,,
Two-Year Sample Course Planner for Transfer Students
Year,Fall,Winter,Spring
1st (junior),POLI (Lower-division)*,POLI (Upper-division elective),POLI (Upper-division elective)
1st (junior),POLI (Lower-division),POLI (Upper-division core),POLI (Upper-division core)
1st (junior),POLI (Upper-division elective),,
2nd (senior),POLI (Upper-division core),POLI 190 (Senior Seminar),
POLI 190 (Senior Seminar),POLI (Upper-division elective),POLI (Upper-division core),
2020-21,Psychology B.A.,https://catalog.ucsc.edu/en/2020-2021/General-Catalog/Academic-Units/Social-Sciences-Division/Psychology/Psychology-BA
Frosh Plan One
,Fall,Winter,Spring
1st (frosh),AM 3,PSYC 2,PSYC 10
1st (frosh),PSYC 1,,
1st (frosh),,,
2nd (soph),PSYC 20,,PSYC 100
2nd (soph),,,
2nd (soph),,,
3rd (junior),"upper-division
			cognitive","upper-division
			developmental","upper-division
			social"
3rd (junior),,,
3rd (junior),,,
4th (senior),"upper-division
			PSYC elective","upper-division
			PSYC elective
			(seminar)","upper-division
			PSYC elective"
4th (senior),,"out of dept.
			course",
Frosh Plan Two
,Fall,Winter,Spring
1st (frosh),MATH 2,PSYC 20,PSYC 1
1st (frosh),,,
1st (frosh),,,
2nd (soph),AM 3,PSYC 2,PSYC 10
2nd (soph),,,
2nd (soph),,,
3rd (junior),PSYC 100,"upper-division
			cognitive","upper-division
			developmental"
3rd (junior),,,
3rd (junior),,,
4th (senior),"upper-division
			social","out of dept.
			course","upper-division
			PSYC elective"
4th (senior),"upper-division
			PSYC elective
			(seminar)","upper-division
			PSYC elective",
Transfer Plan
,Fall,Winter,Spring
3rd (junior),PSYC 100,PSYC 20,"upper-division
			developmental"
3rd (junior),PSYC 10,"upper-division
			social",
3rd (junior),,,
4th (senior),"upper-division
			cognitive","out of dept.
			course","upper-division
			PSYC elective
			(seminar)"
4th (senior),"upper-division
			PSYC elective","upper-division
			PSYC elective
			clinical-personality",
Frosh Plan One
,Fall,Winter,Spring
1st (frosh),AM 3,PSYC 2,PSYC 10
1st (frosh),PSYC 1,,
1st (frosh),,,
2nd (soph),PSYC 20,,PSYC 100
2nd (soph),,,
2nd (soph),,,
3rd (junior),"Upper-division 
			cognitive","Upper-division
			developmental","Upper-division
			social"
3rd (junior),"Out of
			department
			course",,"Upper-division
			PSYC elective"
3rd (junior),,,
4th (senior),"PSYC 193/
			PSYC 194/
			PSYC 195","PSYC 193/
			PSYC 194/
			PSYC 195","Upper-division
			PSYC elective"
4th (senior),,"Upper-division
			PSYC elective
			(seminar)","PSYC 181/
PSYC 182"
Frosh Plan Two
,Fall,Winter,Spring
1st (frosh),MATH 2,PSYC 20,PSYC 1
1st (frosh),,,
1st (frosh),,,
4th (soph),AM 3,PSYC 2,PSYC 10
4th (soph),,,
4th (soph),,,
3rd (junior),PSYC 100,"Upper-division
			cognitive","Upper-division
			social"
3rd (junior),,"Out of
			department
			course","Upper-division
			developmental"
3rd (junior),,,
4th (senior),"PSYC 193/
			PSYC 194/
			PSYC 195","PSYC 193/
			PSYC 194/
			PSYC 195","Upper-division
			PSYC elective"
4th (senior),"Upper-division
			PSYC elective
			(seminar)","Upper-division
			PSYC elective","PSYC 181/
PSYC 182"
Transfer Plan
,Fall,Winter,Spring
3rd (junior),PSYC 100,"Upper-division
			developmental","Upper-division
			cognitive"
3rd (junior),PSYC 10,"Out of
			department 
			course","Upper-division
			social"
3rd (junior),PSYC 20,,
4th (senior),"PSYC 193/
			PSYC 194/
			PSYC 195","PSYC 193/
			PSYC 194/
			PSYC 195","Upper-division
			PSYC elective
			(seminar)"
4th (senior),"Upper-division
			PSYC elective","Upper-division
			PSYC elective","PSYC 181/
PSYC 182"
2020-21,Robotics Engineering B.S.,https://catalog.ucsc.edu/en/2020-2021/General-Catalog/Academic-Units/Baskin-School-of-Engineering/Electrical-and-Computer-Engineering/Robotics-Engineering-BS
Four-Year Planner for Robotics Engineering
Year,Fall,Winter,Spring
1st (frosh),MATH 19A,MATH 19B,AM 10
1st (frosh),CSE 12 & CSE 12L,PHYS 5A & PHYS 5L,CSE 16
1st (frosh),,CSE 13E,CSE 20
2nd (soph),AM 30 or MATH 23A,ECE 9,ECE 10
2nd (soph),PHYS 5C & PHYS 5N,AM 20,CSE 30
2nd (soph),CSE 100 & CSE 100L,ECE 101 & ECE 101L,
3rd (junior),CSE 101,ECE 121,ECE 167 & ECE 167L
3rd (junior),ECE 103 & ECE 103L,CSE 107,ECE 118 & ECE 118L
3rd (junior),,,
4th (senior),ECE 129A,ECE 129B,ECE 129C
4th (senior),ECE 141,Advanced robotics elective,Upper-division elective
Plan for Junior Transfers
Year,Fall,Winter,Spring
3rd (junior),ECE 101 & 101L,ECE 121,ECE 118 & ECE 118L
3rd (junior),CSE 101,ECE 9,ECE 10
3rd (junior),CSE 100 & CSE 100L,CSE 107,ECE 103 & ECE 103L
4th (senior),ECE 129A,ECE 129B,ECE 129C
4th (senior),ECE 141,Advanced robotics elective,ECE 167 and ECE 167L
2020-21,Science Education B.S.,https://catalog.ucsc.edu/en/2020-2021/General-Catalog/Academic-Units/Physical-and-Biological-Sciences-Division/Physics/Science-Education-BS
Four-Year Planner
,Fall,Winter,Spring
1st (frosh),MATH 11A#,MATH 11B,STAT 5
1st (frosh),CHEM 1A,CHEM 1B & CHEM 1M,CHEM 1C & CHEM 1N
1st (frosh),,,
2nd (soph),PHYS 6A & PHYS 6L#,PHYS 6B & PHYS 6M,PHYS 6C & PHYS 6N
2nd (soph),BIOL 20A,BIOE 20B,BIOE 20C
2nd (soph),EART 5 & EART 5L,EDUC 50C**,EDUC 100C
3rd (junior),ASTR 2,MATH 22*,EDUC 185C
3rd (junior),EART 110A & EART 110L,EDUC diversity course,Field A course
3rd (junior),Field A course,Field A course,
4th (senior),Field B course,Field B course,Field B course
4th (senior),,,EDUC 185L
Transfer Planner
,Fall,Winter,Spring
1st (junior),EART 5 & EART 5L,EDUC 50C**,EDUC 100C
1st (junior),ASTR 2,MATH 22,Field A course
1st (junior),Field A course,Field A course,EDUC 185C
2nd (senior),Breadth course 1,Breadth course 2,Breadth course 3
2nd (senior),EART 110A & EART 110L,EDUC diversity course,EDUC 185L
2020-21,Sociology B.A.,https://catalog.ucsc.edu/en/2020-2021/General-Catalog/Academic-Units/Social-Sciences-Division/Sociology/Sociology-BA
Sociology Major Planner One
The following is a recommended academic plan for students in the sociology major.
Year,Fall,Winter,Spring
1st (frosh),SOCY 1,SOCY 10,
1st (frosh),,,
1st (frosh),,,
2nd (soph),SOCY 3A,SOCY 3B,
2nd (soph),,,
2nd (soph),,,
3rd (junior),SOCY 105A,SOCY 105B,SOCY upper-division elective
3rd (junior),SOCY upper-division elective,SOCY upper-division elective,
3rd (junior),,,
4th (senior),SOCY upper-division elective,SOCY upper-division elective,"SOCY 196S or SOCY graduate course (or in fall or winter)
			(or thesis fall-winter-spring)"
4th (senior),,,
Year,Fall,Winter,Spring
1st (frosh),,,SOCY 1
1st (frosh),,,
1st (frosh),,,
2nd (soph),SOCY 15,,
2nd (soph),,,
2nd (soph),,,
3rd (junior),SOCY 3A,SOCY 3B,SOCY upper-division elective
3rd (junior),SOCY upper-division elective,SOCY upper-division elective,
3rd (junior),,,
4th (senior),SOCY 105A,SOCY 105B,"SOCY 196S or SOCY graduate course (or in fall or winter)
			(or thesis fall-winter-spring)"
4th (senior),SOCY upper-division elective,SOCYupper-division elective,
Sociology Major Planner Two
Year,Fall,Winter,Spring
1st (junior),SOCY 3A*,SOCY 3B*,SOCY 105B
1st (junior),SOCY upper-division elective,SOCY 105A,SOCY upper-division elective
1st (junior),,,
2nd (senior),SOCY upper-division elective,SOCY upper-division elective,"SOCY 196S or SOCY graduate course (or in fall or winter)
			(or thesis fall-winter-spring)"
2nd (senior),SOCYupper-division elective,,
Year,Fall,Winter,Spring
1st (junior),SOCY 3A*,SOCY 3B*,SOCY upper-division elective
1st (junior),SOCY 105A,SOCY 105B,SOCY upper-division elective
1st (junior),,,
2nd (senior),SOCY upper-division elective,SOCY upper-division elective,"SOCY 196S (or in fall or winter)
			(or thesis fall-winter-spring)"
2nd (senior),SOCY upper-division elective,,
Sociology with Concentration in GISES Intensive Major Planner One
Year,Fall,Winter,Spring
1st (frosh),SOCY 1,SOCY 10,
1st (frosh),,,
1st (frosh),,,
2nd (soph),SOCY 3A,SOCY 3B,SOCY 107B
2nd (soph),SOCY 30A,SOCY 107A,
2nd (soph),,,
3rd (junior),SOCY 105A,SOCY 105B,Upper-division elective
3rd (junior),Upper-division elective,Upper-division elective,
3rd (junior),,,
4th (senior),Upper-division elective,Upper-division elective,"SOCY 196S or SOCY Graduate Course (or in fall or winter)
			(or thesis fall-winter-spring)"
4th (senior),SOCY 196G,,
Year,Fall,Winter,Spring
1st (frosh),,,SOCY 1
1st (frosh),,,
1st (frosh),,,
2nd (soph),SOCY 15,SOCY 3B,
2nd (soph),SOCY 3A,,
2nd (soph),,,
3rd (junior),SOCY 30A,SOCY 107A,SOCY 107B
3rd (junior),Upper-division elective,Upper-division elective,Upper-division elective
3rd (junior),,,
4th (senior),SOCY 105A,SOCY 105B,"SOCY 196S or SOCY Graduate Course (or in fall or winter)
			(or thesis fall-winter-spring)"
4th (senior),SOCY 196G,Upper-division elective,Upper-division elective
Sociology with Concentration in GISES Intensive Major Planner Two
Year,Fall,Winter,Spring
1st (junior),SOCY 3A*,SOCY 3B*,SOCY 107B
1st (junior),SOCY 30A,SOCY 107A,SOCY 105B
1st (junior),Upper-division elective,SOCY 105A,
2nd (senior),Upper-division elective,Upper-division elective,"SOCY 196S or SOCY Graduate Course (or in fall or winter)
			(or thesis fall-winter-spring)"
2nd (senior),SOCY 196G,Upper-division elective,Upper-division elective
2020-21,Spanish Studies B.A.,https://catalog.ucsc.edu/en/2020-2021/General-Catalog/Academic-Units/Humanities-Division/Languages-and-Applied-Linguistics/Spanish-Studies-BA
Four-Year Planner for Non-Spanish Heritage Speakers
,Fall,Winter,Spring
1st (frosh),SPAN 1,SPAN 2,SPAN 3
1st (frosh),,,
1st (frosh),,,
2nd (soph),SPAN 4,SPAN 5,SPAN 6
2nd (soph),LING 50,HIS 12,
2nd (soph),,,
3rd (junior),SPAN 105/LIT 189C,SPAN 150,LIT 189B
3rd (junior),SPAN 114,Elective,
3rd (junior),,,
4th (senior),Concentration 1,Concentration 3,
4th (senior),Concentration 2,Capstone*,
Four-Year Planner for Spanish Heritage Speakers
,Fall,Winter,Spring
1st (frosh),SPHS 4,SPHS 5,SPHS 6
1st (frosh),,,
1st (frosh),,,
2nd (soph),LING 50,HIS 12,SPAN 114
2nd (soph),,,
2nd (soph),,,
3rd (junior),SPAN 105/LIT 189C,SPAN 150,LIT 189B
3rd (junior),,Elective,
3rd (junior),,,
4th (senior),Concentration 1,Concentration 3,
4th (senior),Concentration 2,Capstone*,
Transfer Planner
,Fall,Winter,Spring
